ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
842063283X,Obras 1,Albert Camus,1996,Alianza,http://images.amazon.com/images/P/842063283X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/842063283X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/842063283X.01.LZZZZZZZ.jpg
0060929405,Second Sight,Rickey Gard Diamond,2000,Perennial,http://images.amazon.com/images/P/0060929405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929405.01.LZZZZZZZ.jpg
8571640394,Relato de um certo oriente,Milton Hatoum,1989,Companhia das Letras,http://images.amazon.com/images/P/8571640394.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8571640394.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8571640394.01.LZZZZZZZ.jpg
0140084053,McGarr and the Method of Descartes (Penguin Crime Fiction),Bartholomew Gill,1985,Penguin USA,http://images.amazon.com/images/P/0140084053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140084053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140084053.01.LZZZZZZZ.jpg
006440661X,Young Joan,Barbara Dana,1997,HarperTrophy,http://images.amazon.com/images/P/006440661X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006440661X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006440661X.01.LZZZZZZZ.jpg
0886772540,"Exile's Gate (Morgaine Saga, Book 4)",C.J. Cherryh,1988,Daw Books,http://images.amazon.com/images/P/0886772540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886772540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886772540.01.LZZZZZZZ.jpg
0679403337,A Day at the Beach: Recollections,Geoffrey Wolff,1992,Random House Inc,http://images.amazon.com/images/P/0679403337.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679403337.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679403337.01.LZZZZZZZ.jpg
0440221781,Operation Iceberg : The Invasion and Conquest of Okinawa in World War II,Gerald Astor,1998,Dell,http://images.amazon.com/images/P/0440221781.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221781.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221781.01.LZZZZZZZ.jpg
1582431450,A Stone Bridge North: Reflections in a New Life,Kate Maloy,2002,Counterpoint Press,http://images.amazon.com/images/P/1582431450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1582431450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1582431450.01.LZZZZZZZ.jpg
0525440941,Bonnie Dundee,Rosemary Sutcliff,1984,Penguin USA,http://images.amazon.com/images/P/0525440941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525440941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525440941.01.LZZZZZZZ.jpg
0803298145,When Worlds Collide (Bison Frontiers of Imagination),Philip Wylie,1999,University of Nebraska Press,http://images.amazon.com/images/P/0803298145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803298145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803298145.01.LZZZZZZZ.jpg
0553274740,"You Are a Monster (Choose Your Own Adventure,, No 84)",Edward Packard,1990,Skylark Books,http://images.amazon.com/images/P/0553274740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553274740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553274740.01.LZZZZZZZ.jpg
0385196466,From Mind to Mind: Tales of Communication from 'Analog' (Virago Modern Classics),Stanley Schmidt,1984,Davis Publications,http://images.amazon.com/images/P/0385196466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385196466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385196466.01.LZZZZZZZ.jpg
0425097471,Spy Wednesday,William Hood,1987,Berkley Pub Group,http://images.amazon.com/images/P/0425097471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425097471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425097471.01.LZZZZZZZ.jpg
0749302186,Another Time Another Place : U2 - the Early Years,Bill Graham,1989,Arrow (A Division of Random House Group),http://images.amazon.com/images/P/0749302186.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749302186.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749302186.01.LZZZZZZZ.jpg
0670844268,The Covenant,Pauline Gedge,1993,Viking,http://images.amazon.com/images/P/0670844268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670844268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670844268.01.LZZZZZZZ.jpg
0786003472,Winter Woman,F. M. Parker,1996,Pinnacle Books,http://images.amazon.com/images/P/0786003472.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786003472.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786003472.01.LZZZZZZZ.jpg
0446672734,Jalamanta : A Message from the Desert,Rudolfo Anaya,1997,Warner Books,http://images.amazon.com/images/P/0446672734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446672734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446672734.01.LZZZZZZZ.jpg
066410097X,Presbyterian Hymnal Hymns Psalms and Spiritual Songs,Westminster,1990,Westminster John Knox Press,http://images.amazon.com/images/P/066410097X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/066410097X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/066410097X.01.LZZZZZZZ.jpg
0515124702,"Brink of War (Carrier Naval Aviation Series, 13)",Keith Douglass,1999,Jove Books,http://images.amazon.com/images/P/0515124702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515124702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515124702.01.LZZZZZZZ.jpg
0807120316,The Keepers of the House (Voices of the South),Shirley Ann Grau,1995,Louisiana State University Press,http://images.amazon.com/images/P/0807120316.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0807120316.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0807120316.01.LZZZZZZZ.jpg
0700611436,Roe V. Wade: The Abortion Rights Controversy in American History (Landmark Law Cases and American Society),N. E. H. Hull,2001,University Press of Kansas,http://images.amazon.com/images/P/0700611436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0700611436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0700611436.01.LZZZZZZZ.jpg
8427201516,La Vengaza de Nofret,Agatha Christie,1987,Editorial Molino,http://images.amazon.com/images/P/8427201516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8427201516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8427201516.01.LZZZZZZZ.jpg
0006385583,The Red Shoes: Margaret Atwood Starting Out,Rosemary Sullivan,2000,HarperCollins Publishers,http://images.amazon.com/images/P/0006385583.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0006385583.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0006385583.01.LZZZZZZZ.jpg
0715371746,The good food growing guide: Gardening and living nature's way,John Bond,1976,David & Charles,http://images.amazon.com/images/P/0715371746.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0715371746.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0715371746.01.LZZZZZZZ.jpg
0132000970,Design of database structures (Prentice-Hall software series),Toby J Teorey,1982,Prentice-Hall,http://images.amazon.com/images/P/0132000970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0132000970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0132000970.01.LZZZZZZZ.jpg
0812583868,Cool Runnings,Richard Hoyt,1985,Tor Books,http://images.amazon.com/images/P/0812583868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812583868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812583868.01.LZZZZZZZ.jpg
0553567764,Prince of Dreams,Susan Krinard,1996,Fanfare,http://images.amazon.com/images/P/0553567764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553567764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553567764.01.LZZZZZZZ.jpg
1565049233,Virgins and Martyrs,Simon Maginn,1996,White Wolf Pub,http://images.amazon.com/images/P/1565049233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565049233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565049233.01.LZZZZZZZ.jpg
189939835X,Your Body's Many Cries for Water,F. Batmanhelidj,1996,Tagman Press,http://images.amazon.com/images/P/189939835X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/189939835X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/189939835X.01.LZZZZZZZ.jpg
0345347897,Sisters,Pat Booth,1989,Ballantine Books,http://images.amazon.com/images/P/0345347897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345347897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345347897.01.LZZZZZZZ.jpg
3442454840,Der Diamant des Salomon.,Noah Gordon,2003,Goldmann,http://images.amazon.com/images/P/3442454840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442454840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442454840.01.LZZZZZZZ.jpg
0446514063,From Fields of Gold,Alexandra Ripley,1994,Warner Books Inc,http://images.amazon.com/images/P/0446514063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446514063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446514063.01.LZZZZZZZ.jpg
0440213320,Deadlock (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,1992,Dell,http://images.amazon.com/images/P/0440213320.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440213320.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440213320.01.LZZZZZZZ.jpg
0192817264,Kidnapped and Catriona (World Classics),Robert Louis Stevenson,1986,Oxford University Press,http://images.amazon.com/images/P/0192817264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192817264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192817264.01.LZZZZZZZ.jpg
0297795554,An Introduction to Positive Economics,Richard G. Lipsey,1988,Oxford University Press,http://images.amazon.com/images/P/0297795554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0297795554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0297795554.01.LZZZZZZZ.jpg
0500271615,Ancient Greece: A Concise History,Peter Green,1979,Thames & Hudson,http://images.amazon.com/images/P/0500271615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0500271615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0500271615.01.LZZZZZZZ.jpg
0749915463,"Dare to Connect: How to Create Confidence, Trust and Loving Relationships",Susan Jeffers,1995,Judy Piatkus Publishers Ltd,http://images.amazon.com/images/P/0749915463.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749915463.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749915463.01.LZZZZZZZ.jpg
1561341169,Making American Foreign Policy,John T. Rourke,1994,Dushkin Publishing Group/Brown & Benchmark Pu,http://images.amazon.com/images/P/1561341169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561341169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561341169.01.LZZZZZZZ.jpg
0843950544,Savage Hope (Savage),Cassie Edwards,2004,Leisure Books,http://images.amazon.com/images/P/0843950544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843950544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843950544.01.LZZZZZZZ.jpg
193086535X,Cato Supreme Court Review (2001-2002),James L. Swanson,2002,Cato Institute,http://images.amazon.com/images/P/193086535X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/193086535X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/193086535X.01.LZZZZZZZ.jpg
1881527018,"Sweet Maple: Life, Lore and Recipes from the Sugarbush",James M. Lawrence,1996,Houghton Mifflin Co,http://images.amazon.com/images/P/1881527018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1881527018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1881527018.01.LZZZZZZZ.jpg
0061080721,The Bridegroom (Harper Monogram),Carol Jerina,1993,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0061080721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061080721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061080721.01.LZZZZZZZ.jpg
0060004339,Raising Blaze : Bringing Up an Extraordinary Son in an Ordinary World,Debra Ginsberg,2003,Perennial Currents,http://images.amazon.com/images/P/0060004339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060004339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060004339.01.LZZZZZZZ.jpg
0553382187,The Moth Diaries,Rachel Klein,2003,Bantam,http://images.amazon.com/images/P/0553382187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553382187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553382187.01.LZZZZZZZ.jpg
0380796392,Roberts Vs. Texaco: : A True Story Of Race And Corporate America,Bari-Ellen Roberts,1999,Perennial Currents,http://images.amazon.com/images/P/0380796392.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380796392.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380796392.01.LZZZZZZZ.jpg
0871238373,Flight from Stonewycke (The Stonewycke trilogy),Michael R Phillips,1985,Bethany House Publishers,http://images.amazon.com/images/P/0871238373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871238373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871238373.01.LZZZZZZZ.jpg
0821733176,Grandfather,Anne Joseph,1991,Zebra Books,http://images.amazon.com/images/P/0821733176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821733176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821733176.01.LZZZZZZZ.jpg
3404147596,Der Sohn des Himmels.,Robert Carter,2002,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404147596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404147596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404147596.01.LZZZZZZZ.jpg
0684865807,Seeing in the Dark : How Amateur Astronomers Are Discovering the Wonders of the Universe,Timothy Ferris,2003,Simon & Schuster,http://images.amazon.com/images/P/0684865807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684865807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684865807.01.LZZZZZZZ.jpg
0821710745,Christie's Rapture,Veronica Sattler,1982,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821710745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821710745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821710745.01.LZZZZZZZ.jpg
0373058616,"Bewildered (Jock'S Boys) (Silhouette Desire, No 861)",Jennifer Greene,1994,Silhouette,http://images.amazon.com/images/P/0373058616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373058616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373058616.01.LZZZZZZZ.jpg
1580401317,Fast Facts for a Healthy Heart with Diabetes,Marie McCarren,2002,American Diabetes Association,http://images.amazon.com/images/P/1580401317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580401317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580401317.01.LZZZZZZZ.jpg
1588160068,Turn Your Passion Into Profits: How To Start The Business of Your Dreams,Janet Allon,2001,Hearst Corporation,http://images.amazon.com/images/P/1588160068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1588160068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1588160068.01.LZZZZZZZ.jpg
1561731390,My Little Book About Tom Kitten,Anita Nelson cover illustrator,1991,Publications International Ltd.,http://images.amazon.com/images/P/1561731390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561731390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561731390.01.LZZZZZZZ.jpg
067164954X,Saving the president: What if Lincoln had lived (A What if mystery),Barbara Brenner,1987,J. Messner,http://images.amazon.com/images/P/067164954X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067164954X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067164954X.01.LZZZZZZZ.jpg
037311396X,"Rising Passion (Harlequin Presents, No 1396)",Mark Stevens,1991,Harlequin,http://images.amazon.com/images/P/037311396X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037311396X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037311396X.01.LZZZZZZZ.jpg
0345244354,Star Trek Log Four,Foster Dean,1975,Not Avail,http://images.amazon.com/images/P/0345244354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345244354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345244354.01.LZZZZZZZ.jpg
0374177260,Irons in the Fire,John McPhee,1997,Farrar Straus & Giroux,http://images.amazon.com/images/P/0374177260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374177260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374177260.01.LZZZZZZZ.jpg
3423005424,Es Waren Habichte in Der Luft,S. Lenz,0,Deutscher Taschenbuch Verlag (DTV),http://images.amazon.com/images/P/3423005424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423005424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423005424.01.LZZZZZZZ.jpg
0373167059,"Christmas In The Country (Harlequin American Romance, No 705)",Muriel Jensen,1997,Harlequin,http://images.amazon.com/images/P/0373167059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373167059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373167059.01.LZZZZZZZ.jpg
0553586769,Banner of Souls,LIZ WILLIAMS,2004,Spectra,http://images.amazon.com/images/P/0553586769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553586769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553586769.01.LZZZZZZZ.jpg
0307601986,Theodore Mouse Goes to Sea (Golden Super Shape Book),Michaela Muntean,1983,Golden Press,http://images.amazon.com/images/P/0307601986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307601986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307601986.01.LZZZZZZZ.jpg
0882732390,The American Northwest: A History of Oregon and Washington,Gordon Dodds,1986,Forum Press,http://images.amazon.com/images/P/0882732390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0882732390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0882732390.01.LZZZZZZZ.jpg
0307120201,Scared of the Dark (Sesame Street a Growing-Up Book),Liza Alexander,1986,Random House Childrens Books,http://images.amazon.com/images/P/0307120201.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307120201.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307120201.01.LZZZZZZZ.jpg
0451454162,Curse of the Mistwraith (Wars of Light & Shadow),Janny Wurts,1994,Roc,http://images.amazon.com/images/P/0451454162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451454162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451454162.01.LZZZZZZZ.jpg
0061054410,Metropolitan,Walter J. Williams,1996,Eos,http://images.amazon.com/images/P/0061054410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061054410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061054410.01.LZZZZZZZ.jpg
1852309415,The Complete Book of Chinese Horoscopes,Lori Reid,1997,Element Books Ltd.,http://images.amazon.com/images/P/1852309415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1852309415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1852309415.01.LZZZZZZZ.jpg
0590568957,"Deep Trouble II (Goosebumps, No 58)",R. L. Stine,1997,Scholastic,http://images.amazon.com/images/P/0590568957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590568957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590568957.01.LZZZZZZZ.jpg
2253146501,Le sang des rois,Peter Berling,1999,LGF,http://images.amazon.com/images/P/2253146501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253146501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253146501.01.LZZZZZZZ.jpg
0879516070,The Man Who Took a Bite Out of His Wife: And Other Stories,Bev Jafek,1995,Overlook Press,http://images.amazon.com/images/P/0879516070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879516070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879516070.01.LZZZZZZZ.jpg
3453148533,Mein Kino. Die 100 schÃ?Â¶nsten Filme.,Hellmuth Karasek,1999,Heyne,http://images.amazon.com/images/P/3453148533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453148533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453148533.01.LZZZZZZZ.jpg
2020257793,Une priÃ?Â¨re pour Owen,John Irving,1995,Seuil,http://images.amazon.com/images/P/2020257793.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2020257793.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2020257793.01.LZZZZZZZ.jpg
0575055030,Men at arms (The discworld series),Terry Pratchett,1993,Gollancz,http://images.amazon.com/images/P/0575055030.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575055030.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575055030.01.LZZZZZZZ.jpg
